"club","unit_name","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022"
"club1","Sichuan",0.609588649041528,0.59966476555703,0.593598977744134,0.592483667898162,0.596803013057098,0.607318066230473,0.62318315414023,0.643179382988156,0.666102682033961,0.689878253146192,0.712423817311203,0.731425270330212,0.746112915239236,0.75769491315442,0.767973733961871,0.779164365562291,0.79129919351334,0.802083373915089,0.809349364806514,0.813032554998365,0.813876511364262,0.813646183322962
"club1","Yunnan",0.572575107994899,0.558537786836832,0.547452360577284,0.538991987136716,0.532944876397587,0.531007118086931,0.532847460859048,0.538051520725748,0.547291191389686,0.560977159901982,0.579160008137227,0.599398026871171,0.618748904572269,0.635628386777871,0.65104132773562,0.666724661268142,0.683171195466984,0.699494273494977,0.714062888141627,0.72531273055278,0.733558637756084,0.740691680554363
"club1","Tibet",0.596329104806005,0.593883704059493,0.589776442835976,0.584034147613129,0.577394312789506,0.571240010359679,0.565807219862204,0.56201133742178,0.56036334693993,0.561037357239751,0.566421843777892,0.577000327498226,0.59142735901828,0.607497846988096,0.623758847186855,0.639530540568052,0.654737654411488,0.669128782327566,0.681503645459105,0.690496047496914,0.693916680828182,0.694734626994491
"club1","Guizhou",0.321936588400659,0.324205098220591,0.32768254319132,0.333845726323234,0.343542712868888,0.355694800553167,0.36982252264725,0.385598905172247,0.403525109122886,0.4248727933542,0.45035564787952,0.479261260677575,0.510020737487503,0.540982336086249,0.570515775977457,0.59637999483937,0.617521368968326,0.633189702094315,0.643348986283935,0.648217160700068,0.648391155422053,0.646846889154685
"club2","Shandong",1.06174934631502,1.06957914056597,1.07958478583581,1.09642932494971,1.11616265448997,1.13322255371422,1.14445304364867,1.15015852942425,1.15001202672215,1.14533606998141,1.1405704548188,1.13824909707566,1.1370637792937,1.13381981128555,1.12554486330772,1.10895462678968,1.08631152293325,1.06279633285324,1.04350307826542,1.0299822813899,1.02101449186669,1.01451618660714
"club2","Shanxi",0.68216703115657,0.731636958031542,0.769110996944359,0.796116968373679,0.814400857240455,0.826413052967284,0.833707085181705,0.835173128958118,0.830358935553466,0.823255428075857,0.810731344237521,0.789383063814329,0.760612107924292,0.730791100737704,0.707443936929857,0.697176788011532,0.70240166315153,0.718403186693586,0.744113137472721,0.780029815779933,0.823410417199123,0.866499446882118
"club2","Ningxia",0.688395853787424,0.684371125541631,0.682558793778378,0.684114685009118,0.691949574348287,0.708718710208205,0.732547364976507,0.758268290504318,0.779745396234698,0.795101389322853,0.802341455751118,0.801080786742109,0.793567705886566,0.783532913658252,0.774795393531182,0.770028995634471,0.76980260382195,0.772950440202102,0.780061312386892,0.791276052451252,0.804798794423481,0.818983685089868
"club2","Liaoning",1.30106761846759,1.24184632342788,1.19557332505941,1.16079465850129,1.13852772583164,1.12521066934592,1.11464940518955,1.10110625781021,1.08219026768003,1.05988040242481,1.03958258647246,1.01963744638434,0.99697636827138,0.969821806388619,0.939254836918728,0.908982219836917,0.883378527677546,0.863782128670283,0.848831440222839,0.836574940939972,0.826288423696614,0.817877732738618
"club2","Xinjiang",0.891346297098824,0.873135151282629,0.861015201955345,0.851114247116141,0.841538297347081,0.830527306912155,0.818056597937805,0.80734439986549,0.801326478361761,0.802945495112871,0.807530430611676,0.810389726732179,0.80839182628821,0.800060276768362,0.78682045854177,0.774908807423856,0.769041205440724,0.76825680889356,0.770508299447127,0.776193883342766,0.785537894250861,0.796142177694143
"club2","Hainan",0.808182818292381,0.77895516271761,0.754078199169628,0.732582233451385,0.716239972142116,0.70770207960761,0.70695162592461,0.713582464019704,0.725945157526407,0.741493599933851,0.755923697761773,0.767357503709577,0.775623440357495,0.780606510483092,0.781600239009196,0.778083569229131,0.771521974372164,0.765176930837305,0.761495249536363,0.760875895414102,0.762232892442437,0.763634332033352
"club2","Henan",0.653801086999258,0.671807787221557,0.688358889443518,0.706056196790534,0.723338328009776,0.738099601858592,0.749685544369078,0.757351108681024,0.761489530820589,0.763698377552282,0.76478581861488,0.766096518364938,0.768581945350036,0.772759578159189,0.777591097528717,0.781504479362106,0.783117127072643,0.780907373370164,0.773628372686112,0.761653638314,0.747706765137965,0.7352040755814
"club2","Qinghai",0.720088303776581,0.699738803471931,0.68413549736186,0.673763985067329,0.668823355665742,0.668109658478455,0.668521189904053,0.667644302665036,0.664481855678465,0.662788537167847,0.663657884904709,0.666764372732631,0.671533429253134,0.677418628148111,0.684266979542883,0.690516230897168,0.693987660613014,0.694958202367449,0.693542325262787,0.69039187326549,0.68673866577278,0.683568741032978
"club2","Hebei",0.831791858173622,0.833464240122874,0.835157562336111,0.836102178010373,0.835285830946848,0.832801605771898,0.829269805455227,0.824713523261392,0.818652010428836,0.810337343572548,0.79895287221514,0.783938362930619,0.766530675170364,0.749506050923961,0.734484870204526,0.720940085836489,0.708097715652033,0.697054782520579,0.689203988016016,0.683809127033907,0.679721707325827,0.676454501494771
"club2","Jilin",0.768260366662339,0.727946462290247,0.699342019556415,0.683746339904994,0.680607950185859,0.688436058057161,0.704066167968132,0.723595572589505,0.744886491336289,0.764733935338178,0.781529843337873,0.792354757558332,0.79452309403611,0.787694801136395,0.773486782411908,0.75556171900697,0.736726303119219,0.719712244906265,0.70617458514379,0.694699215192714,0.682154913411716,0.669078328448779
"club2","Guangxi",0.563512421484074,0.55377524097153,0.546398938441423,0.54167300949536,0.53955313375449,0.540871879559169,0.545468702862517,0.553114169714354,0.564307463676248,0.577913789739192,0.590413869971022,0.599776904287258,0.60698754743256,0.612808655127127,0.617256744367757,0.619531482658834,0.619622757741102,0.618385266705088,0.616590989498981,0.614663358847016,0.612517599531688,0.610187892999638
"club2","Gansu",0.508845586405885,0.503436799722387,0.500737905291249,0.500451525408212,0.50137974510023,0.502594366641611,0.503070538675585,0.503289164957025,0.505241617262649,0.510352666546449,0.517441878045203,0.523624176328762,0.526484777253731,0.524681923573601,0.518722974147952,0.51178632564539,0.5065021411702,0.505003285595386,0.507251218257669,0.512367797972546,0.519343557121352,0.527098545956561
"divergent","Heilongjiang",0.880251225459249,0.854235778000636,0.834183915251674,0.816950589692236,0.799867150819884,0.781180029843436,0.762031806141268,0.745288143606428,0.732202580409852,0.724769904626625,0.721694053834053,0.718013088633293,0.708950129457038,0.692472575985387,0.67054641552576,0.648267669165665,0.629246970631072,0.615889766735967,0.608591044531413,0.605625930571088,0.605228746453266,0.606409696308065
