,GeoName,Year,Real GDP per capita,log GDP per capita
48,Hunan,2021,54230441453.07904,24.716508238151256
49,Guangdong,2021,75387105806.8314,25.045902086816877
50,Guangxi,2021,38134136739.55737,24.3643756953471
51,Hainan,2021,47830197102.68609,24.590923015530944
52,Chongqing,2021,69157626693.21474,24.95965418099592
53,Sichuan,2021,50303849428.45977,24.641347440516718
54,Guizhou,2021,39955988355.85378,24.41104439419205
55,Yunnan,2021,44980341966.54564,24.5294913860842
56,Tibet,2021,43045140050.43055,24.485515170632883
57,Shaanxi,2021,58956958522.62433,24.800073498059746
58,Gansu,2021,31904318063.5684,24.18600720007084
59,Qinghai,2021,42169711612.08548,24.464968065983026
60,Ningxia,2021,49563557779.49777,24.626521678449123
61,Xinjiang,2021,48532890505.7041,24.605507559803605
62,Beijing,2020,127827240641.91093,25.573945506739175
63,Tianjin,2020,78830025379.09813,25.09055979396538
64,Hebei,2020,37909102537.73017,24.35845709269747
65,Shanxi,2020,40817945539.77965,24.432387663315804
66,Inner Mongolia,2020,56778648235.14789,24.762426180648102
67,Liaoning,2020,46364899856.91739,24.559808541310954
68,Jilin,2020,39556106164.08467,24.400985910243886
69,Heilongjiang,2020,33598170990.983765,24.237737467641793
70,Shanghai,2020,121244013034.77766,25.521070988512157
71,Jiangsu,2020,93907649513.4987,25.265577684310085
72,Zhejiang,2020,78812647842.335,25.090339326543987
73,Anhui,2020,49459432614.020996,24.624418627360882
74,Fujian,2020,83692863336.46835,25.15041954600932
75,Jiangxi,2020,44251630326.61855,24.513158051261044
76,Shandong,2020,56411356028.937386,24.755936323213437
77,Henan,2020,42502156345.43215,24.472820649129257
78,Hubei,2020,56821183279.11262,24.763175038201595
79,Hunan,2020,49458972367.14349,24.624409321774575
80,Guangdong,2020,68249396100.60302,24.94643442262952
81,Guangxi,2020,33949423882.767815,24.24813772122739
82,Hainan,2020,41561552380.48549,24.450441355234545
83,Chongqing,2020,62102585545.929214,24.85205346021927
84,Sichuan,2020,45299957119.64106,24.536571922848662
85,Guizhou,2020,36730565022.502525,24.326875079793414
86,Yunnan,2020,40642688324.92102,24.428084787756227
87,Tibet,2020,39954488239.39466,24.411006849266197
88,Shaanxi,2020,51746304457.27168,24.669618855088284
89,Gansu,2020,28162811106.21548,24.061268189468986
90,Qinghai,2020,38081080961.96088,24.3629834330728
91,Ningxia,2020,43573454937.078636,24.497713970169727
92,Xinjiang,2020,41797621533.07868,24.456105273735673
93,Beijing,2019,128113945934.2904,25.57618590748232
94,Tianjin,2019,80795659409.24496,25.11518908084787
95,Hebei,2019,37690726894.35084,24.352679930172428
96,Shanxi,2019,39877352988.89816,24.40907440543642
97,Inner Mongolia,2019,57477864131.74888,24.774665739007357
98,Liaoning,2019,46983680564.11765,24.57306615632089
99,Jilin,2019,38059279824.27168,24.362410776519564
100,Heilongjiang,2019,33337338583.77972,24.22994388456145
101,Shanghai,2019,120549721085.94922,25.51532812789152
102,Jiangsu,2019,92540244604.87553,25.250909463655784
103,Zhejiang,2019,79050256185.52423,25.093349641400238
104,Anhui,2019,49289166034.80548,24.620970137958896
105,Fujian,2019,83594033360.76888,25.149237983207346
106,Jiangxi,2019,43472789225.508545,24.495401044266593
107,Shandong,2019,56437453300.613396,24.756398840670133
108,Henan,2019,43424587815.19912,24.494291657150562
109,Hubei,2019,60750960280.96386,24.830048726136194
110,Hunan,2019,48628072387.28037,24.607466822231437
111,Guangdong,2019,68785898758.42412,24.954264600971932
112,Guangxi,2019,33748955209.282703,24.242215297023787
113,Hainan,2019,41360159752.67375,24.445583929631237
114,Chongqing,2019,60320073817.50169,24.82293078441031
115,Sichuan,2019,44823450518.342155,24.52599728848581
116,Guizhou,2019,35549055540.377106,24.29417942576475
117,Yunnan,2019,39902119461.93022,24.40969527877807
118,Tibet,2019,37093020853.07169,24.336694671695668
119,Shaanxi,2019,52749263747.74151,24.688815651816395
120,Gansu,2019,27811750132.913666,24.048724434996185
121,Qinghai,2019,38403417146.44479,24.371412280769544
122,Ningxia,2019,42230364425.578224,24.466405335397493
123,Xinjiang,2019,42373935303.99508,24.469799276761936
124,Beijing,2018,122299755642.2052,25.52974088161796
125,Tianjin,2018,78182693081.2051,25.082314143906533
126,Hebei,2018,36157199266.548035,24.311141915558842
127,Shanxi,2018,38459739376.664696,24.372877800606307
128,Inner Mongolia,2018,54987816775.60395,24.730377484470377
129,Liaoning,2018,45323406423.39941,24.537089434081192
130,Jilin,2018,37033846584.69461,24.33509810400052
131,Heilongjiang,2018,31808477025.598503,24.182998664340268
132,Shanghai,2018,117492452484.19067,25.48963993429042
133,Jiangsu,2018,90385399988.60051,25.2273485867504
134,Zhejiang,2018,76780208467.32349,25.064212741640716
135,Anhui,2018,46860315637.5448,24.570437005759775
136,Fujian,2018,79085393297.36603,25.09379403344637
137,Jiangxi,2018,41218842060.6084,24.442161320325848
138,Shandong,2018,55229667093.809105,24.734766093207973
139,Henan,2018,41730472861.39173,24.45449746293527
140,Hubei,2018,58049673647.03897,24.78456492314581
141,Hunan,2018,45591752343.618225,24.542992667450367
142,Guangdong,2018,66764191679.53545,24.92443272105983
143,Guangxi,2018,32591566750.036613,24.20731940320421
144,Hainan,2018,39859219043.12512,24.40861955904352
145,Chongqing,2018,57051119689.95135,24.767213539529056
146,Sichuan,2018,42963474364.81361,24.483616158290587
147,Guizhou,2018,33525151966.577248,24.235561799036834
148,Yunnan,2018,36855561130.60994,24.330272356830868
149,Tibet,2018,35197538666.59852,24.28424199286129
150,Shaanxi,2018,50640561479.9801,24.648018702398197
151,Gansu,2018,26378246612.492138,23.995805515479656
152,Qinghai,2018,36904465136.345695,24.33159838707724
153,Ningxia,2018,40718291183.803055,24.429943243273815
154,Xinjiang,2018,41320975222.27627,24.444636082620114
155,Beijing,2017,113075789824.21487,25.45132413724471
156,Tianjin,2017,72738362415.43054,25.010134763403755
157,Hebei,2017,35032919019.37607,24.279553999812762
158,Shanxi,2017,35474820169.54344,24.292088990763133
159,Inner Mongolia,2017,51519830582.139786,24.66523263034696
160,Liaoning,2017,42686050530.3855,24.4771380183366
161,Jilin,2017,36098780084.53912,24.309524909042214
162,Heilongjiang,2017,30480929639.99075,24.140367067299437
163,Shanghai,2017,109317562888.01117,25.41752290438064
164,Jiangsu,2017,85514467084.52377,25.171951404242407
165,Zhejiang,2017,72127998209.50874,25.001708130539917
166,Anhui,2017,41854270152.9336,24.457459663394356
167,Fujian,2017,70982536633.38712,24.98569972082385
168,Jiangxi,2017,37512967943.86754,24.347952521980112
169,Shandong,2017,53799702488.10157,24.708533774137923
170,Henan,2017,38488925860.436295,24.373636396875167
171,Hubei,2017,52556531097.899925,24.68515521004634
172,Hunan,2017,43333602332.5372,24.49219420638855
173,Guangdong,2017,63713115969.155426,24.877656280514127
174,Guangxi,2017,30498925056.321007,24.140957275883643
175,Hainan,2017,37903470232.17807,24.358308507697473
176,Chongqing,2017,54546420532.52038,24.722317928970245
177,Sichuan,2017,38768589026.26743,24.380876194525346
178,Guizhou,2017,30498875767.045746,24.140955659783565
179,Yunnan,2017,33242916770.667164,24.22710755190066
180,Tibet,2017,31819839000.9643,24.183355800162683
181,Shaanxi,2017,46713389458.804405,24.567296672707148
182,Gansu,2017,24334633395.07197,23.91516641519425
183,Qinghai,2017,34078600275.68714,24.251935466341266
184,Ningxia,2017,38383816857.68036,24.370901771713076
185,Xinjiang,2017,37407684191.27211,24.345141979922634
186,Beijing,2016,104409371552.6062,25.371585274195798
187,Tianjin,2016,67771008142.51986,24.939400331924762
188,Hebei,2016,33253590546.162674,24.227428584568926
189,Shanxi,2016,29542874916.311684,24.109108432141156
190,Inner Mongolia,2016,48426350827.29535,24.603309941096565
191,Liaoning,2016,40567060958.33458,24.42622226782195
192,Jilin,2016,34426523665.708466,24.26209314102345
193,Heilongjiang,2016,29275116565.990303,24.100003728181115
194,Shanghai,2016,101081851434.10815,25.339196435821297
195,Jiangsu,2016,78846800282.44856,25.090772569728
196,Zhejiang,2016,67425224418.29265,24.93428503438035
197,Anhui,2016,37692230784.076225,24.352719830164997
198,Fujian,2016,63486045837.42265,24.874085968104588
199,Jiangxi,2016,34914193102.35312,24.276159262633758
200,Shandong,2016,51352470660.67719,24.66197888629551
201,Henan,2016,35274624521.79227,24.28642969031375
202,Hubei,2016,48003550879.94045,24.59454082178359
203,Hunan,2016,40130910297.75764,24.41541270468981
204,Guangdong,2016,59113868774.139084,24.802731400057738
205,Guangxi,2016,28350031776.290066,24.067893987976337
206,Hainan,2016,35938231670.98685,24.30506751483723
207,Chongqing,2016,50074712270.40749,24.636781972508896
208,Sichuan,2016,34561567396.95385,24.26600813277497
209,Guizhou,2016,27011777467.062775,24.0195388103259
210,Yunnan,2016,29795839956.668175,24.11763462194343
211,Tibet,2016,28908483814.818558,24.087400946591373
212,Shaanxi,2016,42410959049.46859,24.47067263393503
213,Gansu,2016,23228018387.185898,23.868625076051643
214,Qinghai,2016,31932304825.190613,24.18688402475701
215,Ningxia,2016,34409611637.28771,24.26160177035929
216,Xinjiang,2016,33643916413.14261,24.239098086592875
217,Beijing,2015,97549233042.49686,25.30362304178572
218,Tianjin,2015,65911151876.62544,24.911573488366074
219,Hebei,2015,31402080339.907925,24.170139980529303
220,Shanxi,2015,29534633487.323635,24.10882942819315
221,Inner Mongolia,2015,45898577508.7654,24.54969996243824
222,Liaoning,2015,40702125337.371796,24.42954614762301
223,Jilin,2015,33125917837.88347,24.223581829182393
224,Heilongjiang,2015,28608637670.50861,24.07697452562578
225,Shanghai,2015,93845200732.20045,25.264912461028313
226,Jiangsu,2015,74752084218.91672,25.03744293135581
227,Zhejiang,2015,64228963929.116066,24.88572009744793
228,Anhui,2015,34862643975.612816,24.274681719704695
229,Fujian,2015,59004897906.197365,24.800886292765824
230,Jiangxi,2015,32556500308.651653,24.20624288792587
231,Shandong,2015,49745559367.41862,24.630187037620836
232,Henan,2015,33345917036.72954,24.23020117412889
233,Hubei,2015,44897103655.135826,24.52763912304685
234,Hunan,2015,37865394437.279015,24.357303456393872
235,Guangdong,2015,55999017325.17835,24.748599979762925
236,Guangxi,2015,26686988640.513313,24.00744196674047
237,Hainan,2015,34105524743.013733,24.252725224036876
238,Chongqing,2015,45865953608.96503,24.54898892734053
239,Sichuan,2015,32467863889.221916,24.203516633684956
240,Guizhou,2015,24752308851.536053,23.932184608540904
241,Yunnan,2015,27711257503.82689,24.0451045756587
242,Tibet,2015,26950298333.62244,24.017260204133372
243,Shaanxi,2015,40622671104.74713,24.4275921493007
244,Gansu,2015,22284601008.172226,23.827161739131352
245,Qinghai,2015,29099381333.99283,24.093982750897613
246,Ningxia,2015,32793275171.162346,24.213489306046515
247,Xinjiang,2015,33688707714.15441,24.240428535485947
248,Beijing,2014,93225855701.64502,25.258290941855144
249,Tianjin,2014,66229396369.105095,24.916390255240586
250,Hebei,2014,30375726803.51741,24.136909666008677
251,Shanxi,2014,30291166029.824753,24.13412195678192
252,Inner Mongolia,2014,43436450509.62067,24.494564799049947
253,Liaoning,2014,40768508628.14728,24.431175772979667
254,Jilin,2014,33168631053.85766,24.224870418443455
255,Heilongjiang,2014,29545786042.5216,24.109206966315565
256,Shanghai,2014,90500761513.62387,25.22862410213207
257,Jiangsu,2014,69684015477.5348,24.96723679523461
258,Zhejiang,2014,60944558235.20304,24.833230406446482
259,Anhui,2014,33436711596.578037,24.232920282904566
260,Fujian,2014,56513007914.350975,24.757736677172858
261,Jiangxi,2014,30883992287.93382,24.15350383768222
262,Shandong,2014,46516099426.095345,24.563064313835053
263,Henan,2014,31703554516.255547,24.179694641393898
264,Hubei,2014,42604413521.68439,24.47522368865064
265,Hunan,2014,34859795521.244064,24.27460001130806
266,Guangdong,2014,52780206551.36897,24.68940208145404
267,Guangxi,2014,25081834092.776665,23.945409679733324
268,Hainan,2014,32244650209.6725,24.196617981456363
269,Chongqing,2014,42771262879.29009,24.479132285971428
270,Sichuan,2014,31547091874.691383,24.174747246556603
271,Guizhou,2014,22156137007.849854,23.82138036087906
272,Yunnan,2014,26567261521.468594,24.0029455248452
273,Tibet,2014,25269236769.276005,23.952853554854222
274,Shaanxi,2014,40110773553.787285,24.414910802351113
275,Gansu,2014,22447431648.63832,23.83444204141144
276,Qinghai,2014,27575021884.065704,24.040176195705452
277,Ningxia,2014,32225276008.713467,24.196016950784276
278,Xinjiang,2014,34467979011.38508,24.26329658539329
279,Beijing,2013,89248221520.92792,25.214687330471232
280,Tianjin,2013,64233109302.94725,24.885784635933547
281,Hebei,2013,29852738248.816856,24.119542406206456
282,Shanxi,2013,30446315386.875904,24.139230818423464
283,Inner Mongolia,2013,41225532112.68164,24.442323612832887
284,Liaoning,2013,39692582268.71921,24.40443016256528
285,Jilin,2013,31669004958.40418,24.178604277944455
286,Heilongjiang,2013,28737938704.6903,24.081483992850124
287,Shanghai,2013,86543838014.37643,25.18391692035965
288,Jiangsu,2013,65839886418.81283,24.910491668204575
289,Zhejiang,2013,59080913658.42953,24.80217375925693
290,Anhui,2013,31100647466.231228,24.160494474764768
291,Fujian,2013,52708543244.62048,24.68804339025879
292,Jiangxi,2013,28852802217.3458,24.08547295576756
293,Shandong,2013,44424462122.47125,24.517056103372383
294,Henan,2013,29730929432.273376,24.115453735905476
295,Hubei,2013,39167590337.35984,24.391115464665965
296,Hunan,2013,32368013671.773186,24.20043653975719
297,Guangdong,2013,50497225847.578575,24.6451842380075
298,Guangxi,2013,23650509586.829315,23.88665049866403
299,Hainan,2013,30252911891.409817,24.132858277663534
300,Chongqing,2013,39229480760.38798,24.39269436130123
301,Sichuan,2013,29516574390.194332,24.10821778625249
302,Guizhou,2013,19965446644.16513,23.717268948569494
303,Yunnan,2013,24907267066.592415,23.93842544790108
304,Tibet,2013,23278824521.060547,23.870809965453237
305,Shaanxi,2013,37443021042.96711,24.34608617555071
306,Gansu,2013,21068322148.01169,23.771036429318873
307,Qinghai,2013,26400006534.144592,23.99663009460413
308,Ningxia,2013,31339061223.547592,24.168131118848343
309,Xinjiang,2013,32385603001.37453,24.200979809181746
310,Beijing,2012,85032928510.66325,25.166304412662047
311,Tianjin,2012,61742857063.29484,24.846244130675277
312,Hebei,2012,29363327376.57241,24.103012364536063
313,Shanxi,2012,30477603635.35194,24.14025794378667
314,Inner Mongolia,2012,38981901948.68178,24.386363322772425
315,Liaoning,2012,37706573360.35863,24.353100275892704
316,Jilin,2012,29680979319.298897,24.11377225063449
317,Heilongjiang,2012,26882665846.045628,24.014747523503914
318,Shanghai,2012,82863288011.71754,25.140457954340086
319,Jiangsu,2012,61583075553.18601,24.84365292222266
320,Zhejiang,2012,56718975703.40553,24.761374660181506
321,Anhui,2012,28415570662.638115,24.0702030946414
322,Fujian,2012,49114694622.507126,24.617424106452514
323,Jiangxi,2012,26493793062.5951,24.000176318450833
324,Shandong,2012,41367473532.0181,24.445760745504558
325,Henan,2012,28175351071.692535,24.06171335719187
326,Hubei,2012,35959995664.48237,24.305672925984815
327,Hunan,2012,29925657466.77818,24.121982058634586
328,Guangdong,2012,48322192291.06389,24.601156759805857
329,Guangxi,2012,22125780500.83814,23.82000930409223
330,Hainan,2012,28305350371.523136,24.066316682790614
331,Chongqing,2012,36265084998.028465,24.31412126956239
332,Sichuan,2012,27449563384.522736,24.035616098929285
333,Guizhou,2012,17553644370.780552,23.5885274217554
334,Yunnan,2012,22270015584.92671,23.826507018032537
335,Tibet,2012,20945019553.71521,23.765166724919347
336,Shaanxi,2012,34468192410.05857,24.263302776589267
337,Gansu,2012,19438337686.984005,23.690513122393714
338,Qinghai,2012,24535351328.423035,23.92338082586499
339,Ningxia,2012,30074889786.582554,24.126956434181405
340,Xinjiang,2012,30114387914.58113,24.128268898300497
341,Beijing,2011,81672348484.84848,25.12598132968678
342,Tianjin,2011,58587225929.45662,24.793782522214702
343,Hebei,2011,28048249763.481552,24.05719206994451
344,Shanxi,2011,29024714828.89734,24.091413539465645
345,Inner Mongolia,2011,36246212121.21212,24.31360071957936
346,Liaoning,2011,35506653992.39544,24.292985952269277
347,Jilin,2011,26872623574.144485,24.01437389433639
348,Heilongjiang,2011,24662570888.468807,23.928552582633387
349,Shanghai,2011,81651140684.41064,25.125721626680615
350,Jiangsu,2011,58370370370.37038,24.790074241359907
351,Zhejiang,2011,54865275142.31499,24.728146474273437
352,Anhui,2011,25855113636.363636,23.97577423792567
353,Fujian,2011,45515669515.66952,24.541322488576196
354,Jiangxi,2011,24646387832.69962,23.92789618847014
355,Shandong,2011,38648571428.57143,24.377775649552145
356,Henan,2011,26421401515.151512,23.997440182141247
357,Hubei,2011,32815689981.096405,24.214172591044353
358,Hunan,2011,27266350710.900475,24.02891920420008
359,Guangdong,2011,47555555555.55556,24.58516445519199
360,Guangxi,2011,20995278564.683662,23.767563419138565
361,Hainan,2011,26403393025.447693,23.99675836253142
362,Chongqing,2011,33109211775.878445,24.223077381996838
363,Sichuan,2011,24820512820.51282,23.934936278093343
364,Guizhou,2011,15246431969.552807,23.447611343415115
365,Yunnan,2011,19688274547.187794,23.703289094837764
366,Tibet,2011,19126666666.666664,23.67434935883152
367,Shaanxi,2011,30716177861.873226,24.14805531892644
368,Gansu,2011,17796033994.334274,23.602241460111706
369,Qinghai,2011,22839773798.30349,23.85176931793314
370,Ningxia,2011,28373471307.619946,24.068720436675363
371,Xinjiang,2011,27973559962.22851,24.054525613938452
372,Beijing,2010,78307000000.0,25.083902835691823
373,Tianjin,2010,54053000000.0,24.71323088365414
374,Hebei,2010,25308000000.0,23.95438638823105
375,Shanxi,2010,25434000000.0,23.959352698544965
376,Inner Mongolia,2010,33262000000.0,24.22768144119436
377,Liaoning,2010,31888000000.0,24.18549560041685
378,Jilin,2010,23370000000.0,23.87471898549718
379,Heilongjiang,2010,21694000000.0,23.80030156156444
380,Shanghai,2010,79396000000.0,25.097713826096744
381,Jiangsu,2010,52787000000.0,24.689530785222235
382,Zhejiang,2010,51110000000.0,24.6572460097266
383,Anhui,2010,21923000000.0,23.81080215097544
384,Fujian,2010,40773000000.0,24.43128593458773
385,Jiangxi,2010,21099000000.0,23.772491482940403
386,Shandong,2010,35599000000.0,24.295583384522228
387,Henan,2010,23984000000.0,23.900652778306654
388,Hubei,2010,28359000000.0,24.06821027705777
389,Hunan,2010,24005000000.0,23.901527978929316
390,Guangdong,2010,44669000000.0,24.522545585670784
391,Guangxi,2010,18070000000.0,23.61751894155055
392,Hainan,2010,23323000000.0,23.872705835094617
393,Chongqing,2010,28084000000.0,24.058465856101414
394,Sichuan,2010,21230000000.0,23.778681112661577
395,Guizhou,2010,12882000000.0,23.27909682507111
396,Yunnan,2010,16866000000.0,23.54856559809886
397,Tibet,2010,17209000000.0,23.568698339729185
398,Shaanxi,2010,26388000000.0,23.996175198307036
399,Gansu,2010,15421000000.0,23.45899605382193
400,Qinghai,2010,20418000000.0,23.739682701693233
401,Ningxia,2010,24984000000.0,23.94150145692719
402,Xinjiang,2010,24700000000.0,23.930069080580342
403,Beijing,2009,69993115000.0,24.971662717015533
404,Tianjin,2009,47022030000.0,24.573882052244226
405,Hebei,2009,21678183000.0,23.799572200042505
406,Shanxi,2009,20822376000.0,23.75929401465939
407,Inner Mongolia,2009,28895054000.0,24.086936275549846
408,Liaoning,2009,29611000000.0,24.111411750863834
409,Jilin,2009,19877857999.999996,23.712872285890896
410,Heilongjiang,2009,18908742000.0,23.66289019175604
411,Shanghai,2009,72073548000.0,25.00095293458637
412,Jiangsu,2009,44094912000.0,24.509610238593442
413,Zhejiang,2009,42889855000.0,24.481901154728053
414,Anhui,2009,17555565000.0,23.588636830611698
415,Fujian,2009,33387018000.0,24.23143297873766
416,Jiangxi,2009,17156061000.0,23.565617359202093
417,Shandong,2009,31282000000.0,24.166308689198463
418,Henan,2009,20158320000.0,23.72688294334383
419,Hubei,2009,22988676000.0,23.858267583806487
420,Hunan,2009,19899084000.0,23.713939537466683
421,Guangdong,2009,38511386000.0,24.37421977477736
422,Guangxi,2009,14399132000.000002,23.39043376393381
423,Hainan,2009,18727980000.0,23.65328449921476
424,Chongqing,2009,22972464000.000004,23.857562118247
425,Sichuan,2009,17526096000.0,23.58695680714124
426,Guizhou,2009,10673418000.0,23.09102218835757
427,Yunnan,2009,14484708000.0,23.396359309179584
428,Tibet,2009,15366156000.0,23.455433265624585
429,Shaanxi,2009,21592424999.999996,23.795608395684408
430,Gansu,2009,12968425999.999998,23.28578347093277
431,Qinghai,2009,17346582000.0,23.57666132104982
432,Ningxia,2009,20524674000.0,23.74489360908934
433,Xinjiang,2009,19893285000.0,23.71364807454619
434,Beijing,2008,70956042134.99998,24.98532639739163
435,Tianjin,2008,47208217320.0,24.577833810147723
